user_id,session_id,clip_id,trial_index,track_name,artist,genre,intended_arousal,intended_valence,intended_mood,rest_start_time,rest_end_time,clip_start_time,clip_end_time,preference,arousal,valence,mood,familiarity,notes,album,preview_url,track_id,duration_sec,tempo,beat_count,beat_rate,beat_interval_mean,beat_interval_std,rhythm_regularity,onset_rate,rms_energy_mean,rms_energy_std,rms_energy_range,rms_energy_slope,loudness_db_mean,loudness_db_std,loudness_db_range,loudness_db_p10,loudness_db_p90,quiet_fraction,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_slope,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,onset_strength_mean,onset_strength_std,mode_major,mode_confidence,key_pitch_class,major_key_correlation,minor_key_correlation,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,hr_mean,hr_max,hr_change_from_baseline,hr_slope,hr_recovery,eda_mean,eda_change_from_baseline,eda_peak_count,eda_max_amplitude,eda_slope,eda_recovery,use_eda_for_primary_biometric_training,collection_quality,exclusion_reason,valence_label,valence_ordinal,arousal_score,preference_binary,arousal_binary,valence_binary
ryan_calib,self_20260602_030125,clip_005,1,Weightless,Marconi Union,Electronic,low,positive,relaxed,2026-06-02T03:01:27.710,2026-06-02T03:01:47.725,2026-06-02T03:01:49.788,2026-06-02T03:02:19.794,,,positive,positive,1,,"The Ambient Zone Just Music Cafe, Vol. 4",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/95/84/05/95840512-b41d-68e4-e7ff-c8987c9bcceb/mzaf_8934420937865408216.plus.aac.p.m4a,571977598,29.92907029478458,0.0,0.0,0.0,0.0,0.0,0.0,14.200240629394363,0.1141138896346092,0.0348768047988414,0.2200484424829483,1.1508689696464416e-06,-19.161273956298828,2.1859290599823,14.818848609924316,-21.230894088745117,-16.821197509765625,0.0,0.0173451591592319,0.0043760059291471,515.2874634185637,67.94887036570162,0.0108536511268055,557.7762606783663,98.34176348432386,885.4673635691428,129.71899086383783,17.754665651579256,6.292066135649194,0.5781181454658508,0.1532210558652877,1.0,0.0031430313445879,5.0,0.6530763092128304,0.6499332778682425,0.5846623182296753,0.472272515296936,0.4573433995246887,0.4200151562690735,0.6306328773498535,0.7155504822731018,0.4950110614299774,0.329452633857727,0.3657054305076599,0.6508318185806274,0.4295695424079895,0.3325679898262024,-313.1773376464844,250.1146545410156,68.12549591064453,-23.157625198364254,-4.683112144470215,20.39021110534668,4.389352321624756,-12.812039375305176,-5.888628959655762,2.9134292602539062,-0.4489564597606659,-3.1024463176727295,1.5318225622177124,11.060385704040527,7.520603656768799,9.315730094909668,7.888831615447998,8.392168998718262,6.2477006912231445,7.001676082611084,6.129642009735107,5.725811004638672,5.151416301727295,5.3862481117248535,4.61696195602417,4.935234069824219,98.667,105.0,-6.583,1.42857,0.0,0.92811,0.02716,363.0,0.06765,4.9e-05,-0.0169,,,,positive,1,0.5153069110647498,0,0,1
ryan_calib,self_20260602_030125,clip_003,2,Someone Like You,Adele,Pop,low,negative,sad,2026-06-02T03:02:26.276,2026-06-02T03:02:46.296,2026-06-02T03:02:48.363,2026-06-02T03:03:18.366,,,negative,negative,5,,21,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ef/18/7b/ef187b7d-f487-e935-4ca1-af5748313710/mzaf_8455263230305249048.plus.aac.p.m4a,1544491998,29.92907029478458,93.9630681818182,43.0,1.4367302283857828,0.6493294460641399,0.0466737905644469,0.9329402679353432,3.5417070746254184,0.1716463714838028,0.0726678743958473,0.2990752458572387,8.89090563662499e-07,-16.4046688079834,4.785844326019287,20.384010314941406,-24.282798767089844,-11.958006858825684,0.0,0.0344891722022885,0.0322155642373822,1682.2505814208948,941.5994856782886,0.033959206601726,2397.075670475828,705.9443720447729,2939.382458694967,2064.7081584409107,22.02475819640637,8.648595564941267,0.9153743982315063,0.7783987522125244,0.0,0.1208131105667358,1.0,0.50480214137167,0.6256152519384058,0.3005220592021942,0.4309792816638946,0.2970972657203674,0.1931940615177154,0.3087095320224762,0.2819419205188751,0.3317070007324219,0.2656616270542145,0.2900143563747406,0.2692741453647613,0.2543743550777435,0.3058370649814605,-204.7540283203125,182.36802673339844,-10.757563591003418,15.624951362609863,-11.23300075531006,12.149656295776367,-15.451532363891602,-3.799807786941528,-1.9190833568573,-9.476999282836914,-2.6515958309173584,-6.142853260040283,-13.529865264892578,57.10188293457031,29.016998291015625,24.629261016845703,21.919633865356445,18.453765869140625,12.624213218688965,11.71534824371338,9.407995223999023,8.781464576721191,9.675277709960938,10.429981231689451,8.563359260559082,7.604190349578857,104.4,108.0,-3.1,-0.6,-2.0,0.92013,0.0005,95.0,0.11677,-2.2e-05,-0.1596,,,,negative,-1,0.37456043416999163,0,0,0
ryan_calib,self_20260602_030125,clip_002,3,Mr. Brightside,The Killers,Rock,high,positive,excited,2026-06-02T03:03:25.418,2026-06-02T03:03:45.436,2026-06-02T03:03:47.499,2026-06-02T03:04:17.507,,,positive,positive,4,,Direct Hits,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/95/6e/b3956e14-35f0-937e-afb0-72774d3f613f/mzaf_8359343604382181711.plus.aac.p.m4a,1440891171,30.02199546485261,147.65625,67.0,2.2316970928344295,0.4035346663918092,0.0138644663967043,0.9667836722513528,4.263540714668761,0.2799799144268036,0.0464523360133171,0.3058664798736572,1.2383943537140847e-05,-11.17074203491211,1.3881365060806274,10.65679168701172,-12.729578018188477,-9.034647941589355,0.0,0.0958105619803751,0.0328740713227863,4777.511570531662,1168.36233606866,-0.61794605677023,5261.397948429722,927.0517355844,11049.772343115574,2976.272026510555,15.158869564228675,4.746301597488821,1.0262504816055298,0.5462936162948608,1.0,0.1612749750162184,1.0,0.6665058113119608,0.5052308362957424,0.5963326692581177,0.7527348399162292,0.5408673882484436,0.5136284232139587,0.4761815071105957,0.5131081342697144,0.4717689156532287,0.5078246593475342,0.5496399998664856,0.4435673952102661,0.5055594444274902,0.5015838742256165,-4.715766429901123,98.1280288696289,-1.0235309600830078,26.25044059753418,9.841631889343262,16.10688591003418,-2.427028179168701,5.323899269104004,-0.8114155530929565,7.722053527832031,-0.6453239917755127,3.919405221939087,1.002682089805603,26.739198684692383,26.53054428100586,15.231666564941406,12.41995620727539,9.813594818115234,6.6476054191589355,6.304530620574951,6.330435752868652,6.058703899383545,5.544205188751221,5.342771530151367,5.266721725463867,5.297050476074219,106.5,109.0,3.5,1.4,-1.0,0.83868,-0.04713,43.0,0.0804,-6.4e-05,-0.1362,,,,positive,1,0.33396367532590115,0,0,1
ryan_calib,self_20260602_030125,clip_048,4,Ride of the Valkyries,Richard Wagner,Instrumental,high,negative,tense,2026-06-02T03:04:25.545,2026-06-02T03:04:45.560,2026-06-02T03:04:47.631,2026-06-02T03:05:17.663,,,negative,negative,5,,Classical Lines,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b1/9c/5a/b19c5a55-58ce-7fd6-478b-9442f264a620/mzaf_299010490123583463.plus.aac.p.m4a,1500977773,29.92907029478458,105.46875,44.0,1.4701425592784756,0.5764488741232927,0.0418141934060823,0.9323682820434755,7.116826480143529,0.0232450664043426,0.0083828838542103,0.0547907166182994,1.6995494534883805e-06,-33.2670783996582,3.311795473098755,21.308605194091797,-37.39287185668945,-29.22953224182129,0.0038789759503491,0.0519843386346004,0.0123356671147294,1739.7512694856007,336.78929178623997,0.1235028376512669,1913.245709353531,353.593562375904,2984.169516552318,781.004188959131,19.792163564131535,7.382874967338169,0.9175501465797424,0.3351183533668518,0.0,0.2277338070185312,11.0,0.5029236967992391,0.7306575038177703,0.301686018705368,0.2658468782901764,0.3322164118289947,0.2437987774610519,0.1962181031703949,0.2315796166658401,0.5973166227340698,0.4171100556850433,0.1962893158197403,0.2959612607955932,0.3098174035549164,0.5055835843086243,-345.7283630371094,189.0169219970703,-62.2432861328125,4.06376838684082,-17.062740325927734,-3.954258680343628,-11.726685523986816,-15.789008140563965,-14.14624309539795,-18.822484970092773,-11.420683860778809,-11.207139015197754,-11.473026275634766,44.1568717956543,17.414888381958008,14.629128456115724,15.409786224365234,12.495401382446287,10.240619659423828,8.915852546691895,7.890268802642822,7.175394535064697,6.621591091156006,7.470801830291748,6.775789737701416,7.508984565734863,102.5,105.0,-5.9,-0.54286,-6.0,0.89486,0.04951,578.0,0.12085,4.2e-05,0.0,,,,negative,-1,0.6027207631820135,0,0,0
ryan_calib,self_20260602_030125,clip_025,5,Feeling Good,Nina Simone,Jazz,medium,positive,happy,2026-06-02T03:05:27.012,2026-06-02T03:05:47.020,2026-06-02T03:05:49.084,2026-06-02T03:06:19.093,,,neutral,neutral,4,,I Put a Spell On You,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/d4/c0/0d/d4c00d15-ef31-ad3d-3001-35c09f0d778d/mzaf_6914791605613796270.plus.aac.p.m4a,1445668114,30.020498866213153,117.45383522727272,55.0,1.8320814802281735,0.5258889728730999,0.0248433852178885,0.9548902750076216,3.0312620854684327,0.1188601031899452,0.0735196098685264,0.3100552558898926,5.248870088747698e-05,-22.023666381835938,10.497111320495604,48.09819030761719,-35.291954040527344,-13.403094291687012,0.065738592420727,0.0578415023201856,0.0406123068656183,2841.6386715722065,1294.1701730990028,-0.3567743848337954,3455.4591863307387,1021.2378935111818,5919.6074377356435,3043.597824477788,18.34445905547192,6.414985771091128,1.028713583946228,0.6992822885513306,0.0,0.2263666428801465,7.0,0.5738115523498543,0.8001781952300008,0.309670090675354,0.3373956382274627,0.4988430142402649,0.3488949239253998,0.2355919033288955,0.2908557653427124,0.3376777768135071,0.4921441078186035,0.3313761353492737,0.3279989063739776,0.3700614273548126,0.2824052274227142,-200.3664398193359,140.24462890625,-26.52657699584961,35.69826126098633,-12.984729766845703,9.364391326904297,-6.534639835357666,-1.6494425535202026,-8.937277793884277,-2.507572889328003,-6.140152454376221,-7.84370231628418,-8.74333667755127,119.8907241821289,35.83277130126953,30.09503746032715,16.416507720947266,16.87852668762207,10.6193208694458,11.004083633422852,10.776836395263672,8.595115661621094,7.953064918518066,9.364381790161133,11.737565994262695,7.588101387023926,106.0,111.0,-0.5,0.28571,-3.0,0.89576,-0.00736,8.0,0.02688,-2.5e-05,-0.0524,,,,neutral,0,0.26362733416790884,0,0,0
ryan_calib,self_20260602_030125,clip_027,6,Jolene,Dolly Parton,Country,medium,negative,tense,2026-06-02T03:06:26.524,2026-06-02T03:06:46.534,2026-06-02T03:06:48.604,2026-06-02T03:07:18.635,,,positive,positive,4,,Jolene,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/43/ef/95/43ef956b-4a1c-8ab1-a843-4ac691dc45d9/mzaf_17631698820105622615.plus.aac.p.m4a,1062400330,29.92907029478458,109.9567819148936,53.0,1.7708535373127092,0.5438827838827839,0.0148234338887516,0.9734682854472664,6.48199219318237,0.132845863699913,0.0453987084329128,0.2085312306880951,6.807446960639155e-06,-18.0916748046875,3.2116572856903076,15.83909034729004,-22.57273292541504,-14.226479530334473,0.0,0.0477661416917183,0.0274212246685076,2513.471524015265,830.385509312866,0.0034938698440805,3322.282492522058,626.5724501756963,5035.186232514304,1857.7664136545416,18.867559029159025,6.221855638019435,1.2201948165893557,1.1516093015670776,0.0,0.0119003472948062,1.0,0.6846917977135203,0.6965921450083266,0.3926135301589966,0.5366925001144409,0.3902582228183746,0.3638536930084228,0.3541930317878723,0.3207912743091583,0.4007996916770935,0.375898003578186,0.4478972256183624,0.3493115901947021,0.3193935453891754,0.3496969938278198,-159.92318725585938,146.29920959472656,-24.219526290893555,43.52556991577149,3.514005661010742,19.821578979492188,-5.341447830200195,16.17891502380371,-3.2490222454071045,-3.206932783126831,-0.9539093375205994,-5.5437164306640625,-6.896107196807861,42.89012908935547,23.825439453125,18.115947723388672,13.522075653076172,10.15809154510498,10.366426467895508,10.990503311157228,8.100549697875977,8.759867668151855,8.72714614868164,8.671586036682129,8.5336332321167,6.910090446472168,106.333,111.0,-1.167,1.71429,-2.0,0.87923,-0.01402,20.0,0.03915,-2.9e-05,-0.0516,,,,positive,1,0.3077625092705642,0,0,1
ryan_calib,self_20260602_030125,clip_052,7,SICKO MODE,Travis Scott,Hip-Hop/Rap,high,positive,excited,2026-06-02T03:07:25.422,2026-06-02T03:07:45.433,2026-06-02T03:07:47.508,2026-06-02T03:08:17.522,,,positive,positive,5,,ASTROWORLD,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/85/49/e2/8549e207-7ecf-21a9-7b2f-b414175c6a74/mzaf_10189975321658500285.plus.aac.p.m4a,1421658123,29.92907029478458,103.359375,48.0,1.603791882849246,0.5800048246248855,0.0356001445880468,0.9421704723508606,5.312560611938127,0.3088324069976806,0.1602847427129745,0.6701180338859558,7.563986828232706e-05,-11.6105375289917,5.339321136474609,31.613391876220703,-17.78898048400879,-5.282967567443848,0.0,0.0664551160056245,0.0570980885088819,3448.7437841656733,2004.1720624380648,0.1963529761525951,3667.463419832591,1338.549181367966,7148.7143884248935,3903.572473845788,18.564206103814147,8.343757137884374,1.6869734525680542,2.428750276565552,0.0,0.0427269843457238,9.0,0.3399554385654972,0.382682422911221,0.4165320694446563,0.3985451161861419,0.4753697216510772,0.4471235275268554,0.4201506674289703,0.4380948543548584,0.4440374374389648,0.4946052432060241,0.5943884253501892,0.6362764835357666,0.4352036714553833,0.3727028667926788,-92.7581024169922,123.71028900146484,-3.7007439136505127,30.805578231811523,-12.51663589477539,25.990751266479492,0.2053742557764053,4.316860198974609,1.0715458393096924,9.467869758605955,-0.3760449290275574,5.292048931121826,0.2681967914104461,91.44788360595705,54.459075927734375,33.27461242675781,25.869325637817383,24.369407653808594,20.251670837402344,12.336305618286133,12.82375431060791,10.64104175567627,8.9959135055542,10.521284103393556,11.062684059143066,9.284127235412598,107.333,110.0,-5.417,1.65714,0.0,0.84537,-0.03567,1.0,0.02636,-1e-05,-0.0435,,,,positive,1,0.15481227033205516,0,0,1
ryan_calib,self_20260602_030125,clip_053,8,HUMBLE.,Kendrick Lamar,Hip-Hop/Rap,high,negative,tense,2026-06-02T03:08:25.144,2026-06-02T03:08:45.147,2026-06-02T03:08:47.238,2026-06-02T03:09:17.240,,,positive,positive,5,,DAMN.,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/30/3f/27/303f27c8-1997-8c57-66b3-b67e7c720779/mzaf_5598476068977070849.plus.aac.p.m4a,1440882165,29.92907029478458,151.99908088235293,76.0,2.5393371478446394,0.3973708238851096,0.0155848780763972,0.9622601697897128,4.84478797944043,0.3231762647628784,0.1647892296314239,0.7444913983345032,3.094265601896466e-05,-12.18173885345459,8.77035140991211,58.883392333984375,-22.10420608520508,-5.3083176612854,0.0116369278510473,0.0466840816524437,0.0451969927568674,2891.5707556589828,1596.3306818954557,-0.3055235832139098,3609.3526385669697,1174.894715266883,6355.677756345763,3573.179001220325,18.33101259411964,6.842975045942533,1.4245585203170776,1.7771679162979126,0.0,0.0837594152435756,5.0,0.2212119434979759,0.3049713587415515,0.5780302882194519,0.5949701070785522,0.6064098477363586,0.6162029504776001,0.6576513051986694,0.6608862280845642,0.6266038417816162,0.6409873962402344,0.6452799439430237,0.6483678221702576,0.6172574758529663,0.543532133102417,-143.34515380859375,112.38983917236328,-8.748819351196289,35.38427734375,-7.157281875610352,19.799259185791016,2.206686496734619,16.045507431030273,8.318258285522461,9.717620849609377,2.3605399131774902,10.454936027526855,6.247704982757568,92.90780639648438,49.24038314819336,35.478370666503906,26.336225509643555,23.395322799682617,21.346017837524418,17.054973602294922,16.138729095458984,13.314312934875488,13.80465030670166,12.651318550109863,10.247750282287598,10.602811813354492,110.5,114.0,2.0,1.22857,0.0,0.84803,0.02405,211.0,0.18812,-6.2e-05,-0.17,,,,positive,1,0.6811932230947113,0,0,1
ryan_calib,self_20260602_030125,clip_045,9,Adagio for Strings,"Samuel Barber, Xavier Pardo Sabartés & Jove Simfònica Orpheus",Classical,low,negative,sad,2026-06-02T03:09:23.980,2026-06-02T03:09:43.983,2026-06-02T03:09:46.072,2026-06-02T03:10:16.079,,,negative,negative,4,,Adagio for Strings - Single,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f2/79/d9/f279d9af-c458-efe4-b5ff-962aade7f85b/mzaf_14417391751930089807.plus.aac.p.m4a,1772934479,30.00199546485261,112.34714673913044,54.0,1.7998802800720737,0.5261729345826381,0.0449241439564088,0.9213371147488066,13.03246647237372,0.0442990846931934,0.0151483416557312,0.102359302341938,3.256909896015936e-06,-27.5418643951416,2.8352386951446533,17.080482482910156,-31.181734085083008,-23.797990798950195,0.0,0.048927670152321,0.0132584356640723,1851.9251893337555,237.59267151359995,0.095705569385379,2172.3044088994957,198.65491547038835,3213.012138086315,339.6770283470131,22.83672389265513,6.050775920316848,0.8389425277709961,0.1743121147155761,0.0,0.2205586292618801,5.0,0.4718048015702533,0.6923634308321335,0.3682345449924469,0.3059848546981811,0.2181770503520965,0.3697472214698791,0.2661248743534088,0.5067189335823059,0.3928641974925995,0.2585815191268921,0.3151597678661346,0.2205311357975006,0.3229534029960632,0.2545279860496521,-288.709228515625,175.1477813720703,-63.57946014404297,9.33556079864502,-6.141503810882568,-7.758178234100342,-21.8458194732666,-14.67238426208496,-15.190685272216797,-21.803409576416016,-10.391294479370115,-10.529651641845703,-10.609196662902832,22.71368980407715,12.659372329711914,9.334209442138672,6.965836524963379,7.238898754119873,6.612807273864746,6.599550724029541,6.820219039916992,7.827394962310791,6.307096481323242,6.087484836578369,6.047906398773193,7.069279193878174,103.667,108.0,-7.0,0.62857,0.0,0.81096,0.03845,251.0,0.14289,9.1e-05,-0.0048,,,,negative,-1,0.6108163190253816,0,0,0
ryan_calib,self_20260602_030125,clip_024,10,Take Five,Dave Brubeck,Jazz,medium,positive,relaxed,2026-06-02T03:10:23.756,2026-06-02T03:10:43.773,2026-06-02T03:10:45.846,2026-06-02T03:11:15.871,,,neutral,neutral,4,,Dave Brubeck's Greatest Hits,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/cc/49/99/cc4999b7-b550-cf81-af69-a4c63475fc71/mzaf_10897310118931669841.plus.aac.p.m4a,157427932,30.018979591836736,83.35433467741936,42.0,1.399114845709857,0.7099076378518887,0.0816758227006868,0.8968196952426571,6.59582712977504,0.0941053554415702,0.0522482320666313,0.2519553303718567,9.410851682671482e-06,-21.981855392456055,5.219479084014893,26.199214935302734,-29.19739151000977,-15.185937881469728,0.0,0.0583479100203016,0.0344646981427351,3790.4472289612545,1177.5694237786429,0.0541221513868521,4529.100975870516,718.5609169055651,9060.274241861223,2697.629213011449,19.554053040056115,9.364507173832116,1.0878396034240725,0.860837459564209,0.0,0.1910716887047029,3.0,0.4695071918174592,0.6605788805221622,0.2547801733016968,0.3053119480609894,0.379403293132782,0.4480151236057281,0.3255077004432678,0.3014752864837646,0.3442249596118927,0.2615415155887604,0.324172168970108,0.3511888384819031,0.3847310841083526,0.2721303403377533,-200.48968505859375,106.4245834350586,4.4884819984436035,43.01551818847656,-8.887297630310059,25.160213470458984,-10.69239902496338,13.874423027038574,-11.644573211669922,9.618915557861328,-4.094585418701172,3.482005834579468,-4.73499059677124,38.413543701171875,20.493141174316406,20.257139205932617,16.184913635253906,7.663236141204834,7.599477291107178,7.158685207366943,7.690433979034424,5.947277069091797,6.3671441078186035,6.258021831512451,6.406022071838379,6.610628604888916,100.429,107.0,-5.821,3.03571,0.0,0.82467,0.01696,317.0,0.0844,-3.3e-05,-0.0839,,,,neutral,0,0.5134571009350648,0,0,0
