user_id,session_id,clip_id,trial_index,rest_start_time,rest_end_time,clip_start_time,clip_end_time,preference,arousal,valence,mood,familiarity,notes
demo_user_08,demo_session_08,clip_014,1,2026-05-25T15:45:29.000,2026-05-25T15:45:59.267,2026-05-25T15:46:01.267,2026-05-25T15:46:31.470,3,2,4,relaxed,5,
demo_user_08,demo_session_08,clip_018,2,2026-05-25T15:47:29.000,2026-05-25T15:47:59.097,2026-05-25T15:48:01.097,2026-05-25T15:48:31.271,4,2,3,neutral,4,
demo_user_08,demo_session_08,clip_002,3,2026-05-25T15:49:29.000,2026-05-25T15:49:59.247,2026-05-25T15:50:01.247,2026-05-25T15:50:31.863,5,4,5,excited,3,
demo_user_08,demo_session_08,clip_011,4,2026-05-25T15:51:29.000,2026-05-25T15:51:59.205,2026-05-25T15:52:01.205,2026-05-25T15:52:31.223,4,4,5,excited,3,
demo_user_08,demo_session_08,clip_003,5,2026-05-25T15:53:29.000,2026-05-25T15:53:59.008,2026-05-25T15:54:01.008,2026-05-25T15:54:31.095,3,3,3,relaxed,4,
demo_user_08,demo_session_08,clip_013,6,2026-05-25T15:55:29.000,2026-05-25T15:55:59.217,2026-05-25T15:56:01.217,2026-05-25T15:56:31.514,3,3,3,neutral,2,
demo_user_08,demo_session_08,clip_016,7,2026-05-25T15:57:29.000,2026-05-25T15:57:59.226,2026-05-25T15:58:01.226,2026-05-25T15:58:31.293,1,2,5,neutral,2,
demo_user_08,demo_session_08,clip_005,8,2026-05-25T15:59:29.000,2026-05-25T15:59:59.078,2026-05-25T16:00:01.078,2026-05-25T16:00:31.673,1,2,2,neutral,1,
demo_user_08,demo_session_08,clip_007,9,2026-05-25T16:01:29.000,2026-05-25T16:01:59.019,2026-05-25T16:02:01.019,2026-05-25T16:02:31.416,3,3,3,relaxed,2,
demo_user_08,demo_session_08,clip_015,10,2026-05-25T16:03:29.000,2026-05-25T16:03:59.032,2026-05-25T16:04:01.032,2026-05-25T16:04:31.692,2,2,3,neutral,2,
demo_user_08,demo_session_08,clip_004,11,2026-05-25T16:05:29.000,2026-05-25T16:05:59.108,2026-05-25T16:06:01.108,2026-05-25T16:06:31.430,2,5,4,excited,5,
demo_user_08,demo_session_08,clip_017,12,2026-05-25T16:07:29.000,2026-05-25T16:07:59.055,2026-05-25T16:08:01.055,2026-05-25T16:08:31.118,4,2,5,neutral,5,
demo_user_08,demo_session_08,clip_008,13,2026-05-25T16:09:29.000,2026-05-25T16:09:59.171,2026-05-25T16:10:01.171,2026-05-25T16:10:31.313,3,1,4,neutral,2,
demo_user_08,demo_session_08,clip_010,14,2026-05-25T16:11:29.000,2026-05-25T16:11:59.148,2026-05-25T16:12:01.148,2026-05-25T16:12:31.823,4,3,3,relaxed,4,
demo_user_08,demo_session_08,clip_001,15,2026-05-25T16:13:29.000,2026-05-25T16:13:59.025,2026-05-25T16:14:01.025,2026-05-25T16:14:31.650,3,3,5,relaxed,2,
demo_user_08,demo_session_08,clip_009,16,2026-05-25T16:15:29.000,2026-05-25T16:15:59.039,2026-05-25T16:16:01.039,2026-05-25T16:16:31.091,4,5,5,positive,4,
demo_user_08,demo_session_08,clip_006,17,2026-05-25T16:17:29.000,2026-05-25T16:17:59.090,2026-05-25T16:18:01.090,2026-05-25T16:18:31.327,3,3,3,annoyed,3,
demo_user_08,demo_session_08,clip_012,18,2026-05-25T16:19:29.000,2026-05-25T16:19:59.253,2026-05-25T16:20:01.253,2026-05-25T16:20:31.359,3,2,3,relaxed,2,
