timestamp,user_id,session_id,clip_id,trial_index,phase,hr,eda,sensor_elapsed_ms,source,raw_line
2026-05-31T15:25:01.440,test67,self_20260531_152452,clip_100,1,rest,,61.0,,raspberry_pi_seeed_gsr,61
2026-05-31T15:25:01.441,test67,self_20260531_152452,clip_100,1,rest,,2.092,1174271.0,raspberry_pi_seeed_gsr,"1174271,2.0920"
2026-05-31T15:25:01.442,test67,self_20260531_152452,clip_100,1,rest,,2.1017,1174292.0,raspberry_pi_seeed_gsr,"1174292,2.1017"
2026-05-31T15:25:01.443,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1174313.0,raspberry_pi_seeed_gsr,"1174313,2.0977"
2026-05-31T15:25:01.443,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1174334.0,raspberry_pi_seeed_gsr,"1174334,2.0985"
2026-05-31T15:25:01.444,test67,self_20260531_152452,clip_100,1,rest,,2.0953,1174355.0,raspberry_pi_seeed_gsr,"1174355,2.0953"
2026-05-31T15:25:01.444,test67,self_20260531_152452,clip_100,1,rest,,2.1106,1174376.0,raspberry_pi_seeed_gsr,"1174376,2.1106"
2026-05-31T15:25:01.445,test67,self_20260531_152452,clip_100,1,rest,,2.0888,1174397.0,raspberry_pi_seeed_gsr,"1174397,2.0888"
2026-05-31T15:25:01.445,test67,self_20260531_152452,clip_100,1,rest,,2.1001,1174418.0,raspberry_pi_seeed_gsr,"1174418,2.1001"
2026-05-31T15:25:01.446,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1174439.0,raspberry_pi_seeed_gsr,"1174439,2.0977"
2026-05-31T15:25:01.447,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1174460.0,raspberry_pi_seeed_gsr,"1174460,2.0985"
2026-05-31T15:25:01.447,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1174481.0,raspberry_pi_seeed_gsr,"1174481,2.0993"
2026-05-31T15:25:01.447,test67,self_20260531_152452,clip_100,1,rest,,2.1057,1174502.0,raspberry_pi_seeed_gsr,"1174502,2.1057"
2026-05-31T15:25:01.448,test67,self_20260531_152452,clip_100,1,rest,,2.1033,1174523.0,raspberry_pi_seeed_gsr,"1174523,2.1033"
2026-05-31T15:25:01.448,test67,self_20260531_152452,clip_100,1,rest,,2.1009,1174544.0,raspberry_pi_seeed_gsr,"1174544,2.1009"
2026-05-31T15:25:01.449,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1174565.0,raspberry_pi_seeed_gsr,"1174565,2.0993"
2026-05-31T15:25:01.449,test67,self_20260531_152452,clip_100,1,rest,,2.1009,1174586.0,raspberry_pi_seeed_gsr,"1174586,2.1009"
2026-05-31T15:25:01.450,test67,self_20260531_152452,clip_100,1,rest,,2.0961,1174607.0,raspberry_pi_seeed_gsr,"1174607,2.0961"
2026-05-31T15:25:01.450,test67,self_20260531_152452,clip_100,1,rest,,2.0953,1174628.0,raspberry_pi_seeed_gsr,"1174628,2.0953"
2026-05-31T15:25:01.450,test67,self_20260531_152452,clip_100,1,rest,,2.1114,1174649.0,raspberry_pi_seeed_gsr,"1174649,2.1114"
2026-05-31T15:25:01.450,test67,self_20260531_152452,clip_100,1,rest,,2.1009,1174670.0,raspberry_pi_seeed_gsr,"1174670,2.1009"
2026-05-31T15:25:01.451,test67,self_20260531_152452,clip_100,1,rest,,2.1033,1174691.0,raspberry_pi_seeed_gsr,"1174691,2.1033"
2026-05-31T15:25:01.451,test67,self_20260531_152452,clip_100,1,rest,,2.1025,1174712.0,raspberry_pi_seeed_gsr,"1174712,2.1025"
2026-05-31T15:25:01.451,test67,self_20260531_152452,clip_100,1,rest,,2.1001,1174733.0,raspberry_pi_seeed_gsr,"1174733,2.1001"
2026-05-31T15:25:01.452,test67,self_20260531_152452,clip_100,1,rest,,2.1001,1174754.0,raspberry_pi_seeed_gsr,"1174754,2.1001"
2026-05-31T15:25:01.452,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1174775.0,raspberry_pi_seeed_gsr,"1174775,2.0985"
2026-05-31T15:25:01.452,test67,self_20260531_152452,clip_100,1,rest,,2.1057,1174796.0,raspberry_pi_seeed_gsr,"1174796,2.1057"
2026-05-31T15:25:01.452,test67,self_20260531_152452,clip_100,1,rest,,2.1509,1174817.0,raspberry_pi_seeed_gsr,"1174817,2.1509"
2026-05-31T15:25:01.453,test67,self_20260531_152452,clip_100,1,rest,,2.1049,1174838.0,raspberry_pi_seeed_gsr,"1174838,2.1049"
2026-05-31T15:25:01.453,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1174859.0,raspberry_pi_seeed_gsr,"1174859,2.0993"
2026-05-31T15:25:01.453,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1174880.0,raspberry_pi_seeed_gsr,"1174880,2.0993"
2026-05-31T15:25:01.453,test67,self_20260531_152452,clip_100,1,rest,,2.1041,1174901.0,raspberry_pi_seeed_gsr,"1174901,2.1041"
2026-05-31T15:25:01.461,test67,self_20260531_152452,clip_100,1,rest,,2.1041,1174922.0,raspberry_pi_seeed_gsr,"1174922,2.1041"
2026-05-31T15:25:01.482,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1174943.0,raspberry_pi_seeed_gsr,"1174943,2.0977"
2026-05-31T15:25:01.503,test67,self_20260531_152452,clip_100,1,rest,,2.0969,1174964.0,raspberry_pi_seeed_gsr,"1174964,2.0969"
2026-05-31T15:25:01.524,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1174985.0,raspberry_pi_seeed_gsr,"1174985,2.0993"
2026-05-31T15:25:01.545,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1175006.0,raspberry_pi_seeed_gsr,"1175006,2.0993"
2026-05-31T15:25:01.566,test67,self_20260531_152452,clip_100,1,rest,,2.0928,1175027.0,raspberry_pi_seeed_gsr,"1175027,2.0928"
2026-05-31T15:25:01.587,test67,self_20260531_152452,clip_100,1,rest,,2.0961,1175048.0,raspberry_pi_seeed_gsr,"1175048,2.0961"
2026-05-31T15:25:01.608,test67,self_20260531_152452,clip_100,1,rest,,2.1017,1175069.0,raspberry_pi_seeed_gsr,"1175069,2.1017"
2026-05-31T15:25:01.629,test67,self_20260531_152452,clip_100,1,rest,,2.0928,1175090.0,raspberry_pi_seeed_gsr,"1175090,2.0928"
2026-05-31T15:25:01.650,test67,self_20260531_152452,clip_100,1,rest,,2.1017,1175111.0,raspberry_pi_seeed_gsr,"1175111,2.1017"
2026-05-31T15:25:01.671,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1175132.0,raspberry_pi_seeed_gsr,"1175132,2.0993"
2026-05-31T15:25:01.692,test67,self_20260531_152452,clip_100,1,rest,,2.1041,1175153.0,raspberry_pi_seeed_gsr,"1175153,2.1041"
2026-05-31T15:25:01.713,test67,self_20260531_152452,clip_100,1,rest,,2.0928,1175174.0,raspberry_pi_seeed_gsr,"1175174,2.0928"
2026-05-31T15:25:01.734,test67,self_20260531_152452,clip_100,1,rest,,2.0896,1175195.0,raspberry_pi_seeed_gsr,"1175195,2.0896"
2026-05-31T15:25:01.755,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1175216.0,raspberry_pi_seeed_gsr,"1175216,2.0977"
2026-05-31T15:25:01.776,test67,self_20260531_152452,clip_100,1,rest,,2.1082,1175237.0,raspberry_pi_seeed_gsr,"1175237,2.1082"
2026-05-31T15:25:01.797,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1175258.0,raspberry_pi_seeed_gsr,"1175258,2.0977"
2026-05-31T15:25:01.819,test67,self_20260531_152452,clip_100,1,rest,,2.1001,1175279.0,raspberry_pi_seeed_gsr,"1175279,2.1001"
2026-05-31T15:25:01.839,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1175300.0,raspberry_pi_seeed_gsr,"1175300,2.0993"
2026-05-31T15:25:01.860,test67,self_20260531_152452,clip_100,1,rest,,2.0937,1175321.0,raspberry_pi_seeed_gsr,"1175321,2.0937"
2026-05-31T15:25:01.881,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1175342.0,raspberry_pi_seeed_gsr,"1175342,2.0985"
2026-05-31T15:25:01.902,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1175363.0,raspberry_pi_seeed_gsr,"1175363,2.0985"
2026-05-31T15:25:01.923,test67,self_20260531_152452,clip_100,1,rest,,2.0985,1175384.0,raspberry_pi_seeed_gsr,"1175384,2.0985"
2026-05-31T15:25:01.944,test67,self_20260531_152452,clip_100,1,rest,,2.092,1175405.0,raspberry_pi_seeed_gsr,"1175405,2.0920"
2026-05-31T15:25:01.978,test67,self_20260531_152452,clip_100,1,rest,,2.0969,1175426.0,raspberry_pi_seeed_gsr,"1175426,2.0969"
2026-05-31T15:25:01.986,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1175447.0,raspberry_pi_seeed_gsr,"1175447,2.0993"
2026-05-31T15:25:02.007,test67,self_20260531_152452,clip_100,1,rest,,2.0912,1175468.0,raspberry_pi_seeed_gsr,"1175468,2.0912"
2026-05-31T15:25:02.028,test67,self_20260531_152452,clip_100,1,rest,,2.1001,1175489.0,raspberry_pi_seeed_gsr,"1175489,2.1001"
2026-05-31T15:25:02.049,test67,self_20260531_152452,clip_100,1,rest,,2.0993,1175510.0,raspberry_pi_seeed_gsr,"1175510,2.0993"
2026-05-31T15:25:02.070,test67,self_20260531_152452,clip_100,1,rest,,2.0977,1175531.0,raspberry_pi_seeed_gsr,"1175531,2.0977"
2026-05-31T15:25:02.091,test67,self_20260531_152452,clip_100,1,rest,,2.1065,1175552.0,raspberry_pi_seeed_gsr,"1175552,2.1065"
2026-05-31T15:25:02.112,test67,self_20260531_152452,clip_100,1,rest,,2.1041,1175573.0,raspberry_pi_seeed_gsr,"1175573,2.1041"
