timestamp,user_id,session_id,clip_id,trial_index,phase,hr,eda,sensor_elapsed_ms,source,raw_line
2026-05-28T17:42:32.251,lkasn,self_20260528_174232,clip_021,1,rest,72.022,1.25,,mock,
2026-05-28T17:42:32.589,lkasn,self_20260528_174232,clip_021,1,rest,72.315,1.2689,,mock,
2026-05-28T17:42:32.806,lkasn,self_20260528_174232,clip_021,1,rest,72.476,1.2397,,mock,
2026-05-28T17:42:33.025,lkasn,self_20260528_174232,clip_021,1,rest,72.971,1.2618,,mock,
2026-05-28T17:42:33.247,lkasn,self_20260528_174232,clip_021,1,rest,72.76,1.2714,,mock,
2026-05-28T17:42:33.469,lkasn,self_20260528_174232,clip_021,1,rest,73.246,1.2908,,mock,
2026-05-28T17:42:33.691,lkasn,self_20260528_174232,clip_021,1,rest,73.713,1.2788,,mock,
2026-05-28T17:42:33.908,lkasn,self_20260528_174232,clip_021,1,rest,72.9,1.2655,,mock,
2026-05-28T17:42:34.126,lkasn,self_20260528_174232,clip_021,1,rest,73.751,1.304,,mock,
2026-05-28T17:42:34.348,lkasn,self_20260528_174232,clip_021,1,rest,73.77,1.2863,,mock,
2026-05-28T17:42:34.566,lkasn,self_20260528_174232,clip_021,1,rest,74.268,1.2696,,mock,
2026-05-28T17:42:34.788,lkasn,self_20260528_174232,clip_021,1,rest,73.832,1.3024,,mock,
2026-05-28T17:42:35.011,lkasn,self_20260528_174232,clip_021,1,rest,74.813,1.2949,,mock,
2026-05-28T17:42:35.227,lkasn,self_20260528_174232,clip_021,1,rest,74.607,1.3056,,mock,
2026-05-28T17:42:35.463,lkasn,self_20260528_174232,clip_021,1,rest,75.041,1.2888,,mock,
2026-05-28T17:42:35.684,lkasn,self_20260528_174232,clip_021,1,rest,75.027,1.2861,,mock,
2026-05-28T17:42:35.906,lkasn,self_20260528_174232,clip_021,1,rest,72.927,1.303,,mock,
2026-05-28T17:42:36.128,lkasn,self_20260528_174232,clip_021,1,rest,74.246,1.3285,,mock,
2026-05-28T17:42:36.351,lkasn,self_20260528_174232,clip_021,1,rest,75.472,1.3002,,mock,
